"id","org","lgn","exp","Last update","α","tsize","iter","nPC","nWU"
"141833","Hs","T118101-APOB","hgnc_data_mat.csv","2018-06-12 20:06:14","0.050","1000","2000","600 1","294"
"141834","Hs","T118113-APOB","hgnc_data_mat.csv","2018-06-12 16:07:12","0.050","1000","2000","600 1","294"
"141835","Hs","T118114-APOB","hgnc_data_mat.csv","2018-06-13 08:06:46","0.050","1000","2000","600 1","294"
"141836","Hs","T118115-APOB","hgnc_data_mat.csv","2018-06-15 00:05:34","0.050","1000","2000","600 1","294"
"141837","Hs","T118116-APOB","hgnc_data_mat.csv","2018-06-13 08:07:20","0.050","1000","2000","600 1","294"
"141838","Hs","T118117-APOB","hgnc_data_mat.csv","2018-06-12 18:07:48","0.050","1000","2000","600 1","294"
"141839","Hs","T118118-APOB","hgnc_data_mat.csv","2018-06-16 06:05:31","0.050","1000","2000","600 1","294"
"141840","Hs","T118119-APOB","hgnc_data_mat.csv","2018-06-13 18:06:34","0.050","1000","2000","600 1","294"
"141841","Hs","T118120-APOB","hgnc_data_mat.csv","2018-06-10 12:08:17","0.050","1000","2000","600 1","294"
"141842","Hs","T118121-APOB","hgnc_data_mat.csv","2018-06-11 14:06:23","0.050","1000","2000","600 1","294"
"141843","Hs","T118122-APOB","hgnc_data_mat.csv","2018-06-10 08:10:00","0.050","1000","2000","600 1","294"
"141844","Hs","T118123-APOB","hgnc_data_mat.csv","2018-06-12 04:07:21","0.050","1000","2000","600 1","294"
"141845","Hs","T118124-APOB","hgnc_data_mat.csv","2018-06-11 20:07:32","0.050","1000","2000","600 1","294"
"141846","Hs","T118125-APOB","hgnc_data_mat.csv","2018-06-12 08:06:45","0.050","1000","2000","600 1","294"
"141847","Hs","T118126-APOB","hgnc_data_mat.csv","2018-06-11 20:08:04","0.050","1000","2000","600 1","294"
"141848","Hs","T118127-APOB","hgnc_data_mat.csv","2018-06-13 14:06:51","0.050","1000","2000","600 1","294"
"141849","Hs","T118128-APOB","hgnc_data_mat.csv","2018-06-11 10:05:45","0.050","1000","2000","600 1","294"
"141850","Hs","T118129-APOB","hgnc_data_mat.csv","2018-06-12 22:05:55","0.050","1000","2000","600 1","294"
"141851","Hs","T118130-APOB","hgnc_data_mat.csv","2018-06-10 02:05:30","0.050","1000","2000","600 1","294"
"141852","Hs","T118131-APOB","hgnc_data_mat.csv","2018-06-16 00:05:40","0.050","1000","2000","600 1","294"
"141853","Hs","T118132-APOB","hgnc_data_mat.csv","2018-06-12 00:12:38","0.050","1000","2000","600 1","294"
"141854","Hs","T118133-APOB","hgnc_data_mat.csv","2018-06-11 06:06:12","0.050","1000","2000","600 1","294"
"141855","Hs","T118134-APOB","hgnc_data_mat.csv","2018-06-13 12:08:37","0.050","1000","2000","600 1","294"
"141856","Hs","T118135-APOB","hgnc_data_mat.csv","2018-06-10 18:07:07","0.050","1000","2000","600 1","294"
"141857","Hs","T118139-APOB","hgnc_data_mat.csv","2018-06-10 22:06:14","0.050","1000","2000","600 1","294"
"141858","Hs","T118151-APOB","hgnc_data_mat.csv","2018-06-12 04:07:52","0.050","1000","2000","600 1","294"
"141859","Hs","T118183-APOB","hgnc_data_mat.csv","2018-06-10 06:06:12","0.050","1000","2000","600 1","294"
"141860","Hs","T118184-APOB","hgnc_data_mat.csv","2018-06-12 04:08:22","0.050","1000","2000","600 1","294"
"141861","Hs","T118185-APOB","hgnc_data_mat.csv","2018-06-14 00:05:42","0.050","1000","2000","600 1","294"
"141862","Hs","T060296-COL1A1","hgnc_data_mat.csv","2018-06-12 08:07:16","0.050","1000","2000","600 1","294"
"141863","Hs","T060298-COL1A1","hgnc_data_mat.csv","2018-06-09 12:05:40","0.050","1000","2000","600 1","294"
"141864","Hs","T060301-COL1A1","hgnc_data_mat.csv","2018-06-09 00:07:09","0.050","1000","2000","600 1","294"
"141865","Hs","T060302-COL1A1","hgnc_data_mat.csv","2018-06-11 00:06:22","0.050","1000","2000","600 1","294"
"141866","Hs","T060303-COL1A1","hgnc_data_mat.csv","2018-06-12 00:14:15","0.050","1000","2000","600 1","294"
"141867","Hs","T060306-COL1A1","hgnc_data_mat.csv","2018-06-17 06:05:35","0.050","1000","2000","600 1","294"
"141868","Hs","T060308-COL1A1","hgnc_data_mat.csv","2018-06-13 06:06:07","0.050","1000","2000","600 1","294"
"141869","Hs","T060309-COL1A1","hgnc_data_mat.csv","2018-06-10 22:06:44","0.050","1000","2000","600 1","294"
"141870","Hs","T060310-COL1A1","hgnc_data_mat.csv","2018-06-12 22:06:37","0.050","1000","2000","600 1","294"
"141871","Hs","T060312-COL1A1","hgnc_data_mat.csv","2018-06-13 12:09:31","0.050","1000","2000","600 1","294"
"141872","Hs","T060317-COL1A1","hgnc_data_mat.csv","2018-06-11 04:07:48","0.050","1000","2000","600 1","294"
"141873","Hs","T060328-COL1A1","hgnc_data_mat.csv","2018-06-13 06:06:38","0.050","1000","2000","600 1","294"
"141874","Hs","T060330-COL1A1","hgnc_data_mat.csv","2018-06-11 16:08:20","0.050","1000","2000","600 1","294"
"141875","Hs","T060331-COL1A1","hgnc_data_mat.csv","2018-06-12 16:07:44","0.050","1000","2000","600 1","294"
"141876","Hs","T060333-COL1A1","hgnc_data_mat.csv","2018-06-10 10:08:24","0.050","1000","2000","600 1","294"
"141877","Hs","T060334-COL1A1","hgnc_data_mat.csv","2018-06-13 14:07:25","0.050","1000","2000","600 1","294"
"141878","Hs","T060335-COL1A1","hgnc_data_mat.csv","2018-06-12 14:05:38","0.050","1000","2000","600 1","294"
"141879","Hs","T060337-COL1A1","hgnc_data_mat.csv","2018-06-13 20:07:04","0.050","1000","2000","600 1","294"
"141880","Hs","T060338-COL1A1","hgnc_data_mat.csv","2018-06-11 22:06:20","0.050","1000","2000","600 1","294"
"141881","Hs","T060339-COL1A1","hgnc_data_mat.csv","2018-06-12 08:07:48","0.050","1000","2000","600 1","294"
"141882","Hs","T060341-COL1A1","hgnc_data_mat.csv","2018-06-13 14:08:00","0.050","1000","2000","600 1","294"
"141883","Hs","T060348-COL1A1","hgnc_data_mat.csv","2018-06-12 12:06:41","0.050","1000","2000","600 1","294"
"141884","Hs","T060349-COL1A1","hgnc_data_mat.csv","2018-06-15 04:05:32","0.050","1000","2000","600 1","294"
"141885","Hs","T060351-COL1A1","hgnc_data_mat.csv","2018-06-11 16:08:51","0.050","1000","2000","600 1","294"
"141886","Hs","T060353-COL1A1","hgnc_data_mat.csv","2018-06-12 08:08:19","0.050","1000","2000","600 1","294"
"141887","Hs","T060355-COL1A1","hgnc_data_mat.csv","2018-06-13 14:08:38","0.050","1000","2000","600 1","294"
"141888","Hs","T060356-COL1A1","hgnc_data_mat.csv","2018-06-16 16:05:33","0.050","1000","2000","600 1","294"
"141889","Hs","T060357-COL1A1","hgnc_data_mat.csv","2018-06-13 16:05:36","0.050","1000","2000","600 1","294"
"141890","Hs","T060359-COL1A1","hgnc_data_mat.csv","2018-06-15 04:06:03","0.050","1000","2000","600 1","294"
"141891","Hs","T060360-COL1A1","hgnc_data_mat.csv","2018-06-17 18:05:30","0.050","1000","2000","600 1","294"
"141892","Hs","T060361-COL1A1","hgnc_data_mat.csv","2018-06-13 04:06:05","0.050","1000","2000","600 1","294"
"141893","Hs","T060362-COL1A1","hgnc_data_mat.csv","2018-06-12 18:08:27","0.050","1000","2000","600 1","294"
"141894","Hs","T060363-COL1A1","hgnc_data_mat.csv","2018-06-19 00:05:36","0.050","1000","2000","600 1","294"
"141895","Hs","T060374-COL1A1","hgnc_data_mat.csv","2018-06-15 04:06:36","0.050","1000","2000","600 1","294"
"141896","Hs","T060376-COL1A1","hgnc_data_mat.csv","2018-06-12 22:07:23","0.050","1000","2000","600 1","294"
"141897","Hs","T060377-COL1A1","hgnc_data_mat.csv","2018-06-14 12:05:39","0.050","1000","2000","600 1","294"
"141898","Hs","T060381-COL1A1","hgnc_data_mat.csv","2018-06-13 16:06:10","0.050","1000","2000","600 1","294"
"141899","Hs","T060382-COL1A1","hgnc_data_mat.csv","2018-06-15 14:05:32","0.050","1000","2000","600 1","294"
"141900","Hs","T060384-COL1A1","hgnc_data_mat.csv","2018-06-20 06:05:38","0.050","1000","2000","600 1","294"
"141901","Hs","T060386-COL1A1","hgnc_data_mat.csv","2018-06-18 14:05:33","0.050","1000","2000","600 1","294"
"141902","Hs","T060391-COL1A1","hgnc_data_mat.csv","2018-06-16 02:05:30","0.050","1000","2000","600 1","294"
"141903","Hs","T060392-COL1A1","hgnc_data_mat.csv","2018-06-15 06:05:33","0.050","1000","2000","600 1","294"
"141904","Hs","T060394-COL1A1","hgnc_data_mat.csv","2018-06-18 12:05:35","0.050","1000","2000","600 1","294"
"141905","Hs","T060396-COL1A1","hgnc_data_mat.csv","2018-06-11 12:07:16","0.050","1000","2000","600 1","294"
"141906","Hs","T060397-COL1A1","hgnc_data_mat.csv","2018-06-13 14:09:16","0.050","1000","2000","600 1","294"
"141907","Hs","T060399-COL1A1","hgnc_data_mat.csv","2018-06-14 22:05:45","0.050","1000","2000","600 1","294"
"141908","Hs","T060400-COL1A1","hgnc_data_mat.csv","2018-06-15 00:06:07","0.050","1000","2000","600 1","294"
"141909","Hs","T060403-COL1A1","hgnc_data_mat.csv","2018-06-11 22:07:03","0.050","1000","2000","600 1","294"
"141910","Hs","T060404-COL1A1","hgnc_data_mat.csv","2018-06-11 10:06:19","0.050","1000","2000","600 1","294"
"141911","Hs","T060405-COL1A1","hgnc_data_mat.csv","2018-06-15 18:05:40","0.050","1000","2000","600 1","294"
"141912","Hs","T060407-COL1A1","hgnc_data_mat.csv","2018-06-14 22:06:19","0.050","1000","2000","600 1","294"
"141913","Hs","T060408-COL1A1","hgnc_data_mat.csv","2018-06-14 14:07:19","0.050","1000","2000","600 1","294"
"141914","Hs","T060409-COL1A1","hgnc_data_mat.csv","2018-06-13 12:10:30","0.050","1000","2000","600 1","294"
"141915","Hs","T060413-COL1A1","hgnc_data_mat.csv","2018-06-16 16:06:04","0.050","1000","2000","600 1","294"
"141916","Hs","T060414-COL1A1","hgnc_data_mat.csv","2018-06-18 08:05:39","0.050","1000","2000","600 1","294"
"141917","Hs","T060415-COL1A1","hgnc_data_mat.csv","2018-06-15 04:07:12","0.050","1000","2000","600 1","294"
"141918","Hs","T060416-COL1A1","hgnc_data_mat.csv","2018-06-12 20:06:51","0.050","1000","2000","600 1","294"
"141919","Hs","T060422-COL1A1","hgnc_data_mat.csv","2018-06-13 22:05:35","0.050","1000","2000","600 1","294"
"141920","Hs","T060423-COL1A1","hgnc_data_mat.csv","2018-06-15 20:05:51","0.050","1000","2000","600 1","294"
"141921","Hs","T060431-COL1A1","hgnc_data_mat.csv","2018-06-11 22:07:45","0.050","1000","2000","600 1","294"
"141922","Hs","T060434-COL1A1","hgnc_data_mat.csv","2018-06-14 10:06:19","0.050","1000","2000","600 1","294"
"141923","Hs","T060435-COL1A1","hgnc_data_mat.csv","2018-06-14 08:05:39","0.050","1000","2000","600 1","294"
"141924","Hs","T060436-COL1A1","hgnc_data_mat.csv","2018-06-17 22:05:39","0.050","1000","2000","600 1","294"
"141925","Hs","T060437-COL1A1","hgnc_data_mat.csv","2018-06-14 18:06:20","0.050","1000","2000","600 1","294"
"141926","Hs","T060440-COL1A1","hgnc_data_mat.csv","2018-06-12 14:06:14","0.050","1000","2000","600 1","294"
"141927","Hs","T154810-PDE4D","hgnc_data_mat.csv","2018-06-12 20:07:22","0.050","1000","2000","600 1","294"
"141928","Hs","T154812-PDE4D","hgnc_data_mat.csv","2018-06-12 12:07:16","0.050","1000","2000","600 1","294"
"141929","Hs","T154813-PDE4D","hgnc_data_mat.csv","2018-06-14 18:06:59","0.050","1000","2000","600 1","294"
"141930","Hs","T154814-PDE4D","hgnc_data_mat.csv","2018-06-14 00:06:19","0.050","1000","2000","600 1","294"
"141931","Hs","T154815-PDE4D","hgnc_data_mat.csv","2018-06-13 22:06:04","0.050","1000","2000","600 1","294"
"141932","Hs","T154819-PDE4D","hgnc_data_mat.csv","2018-06-15 18:06:11","0.050","1000","2000","600 1","294"
"141933","Hs","T154820-PDE4D","hgnc_data_mat.csv","2018-06-13 08:08:02","0.050","1000","2000","600 1","294"
"141934","Hs","T154821-PDE4D","hgnc_data_mat.csv","2018-06-16 22:05:40","0.050","1000","2000","600 1","294"
"141935","Hs","T154822-PDE4D","hgnc_data_mat.csv","2018-06-14 14:08:07","0.050","1000","2000","600 1","294"
"141936","Hs","T154823-PDE4D","hgnc_data_mat.csv","2018-06-14 10:06:57","0.050","1000","2000","600 1","294"
"141937","Hs","T154824-PDE4D","hgnc_data_mat.csv","2018-06-12 18:09:11","0.050","1000","2000","600 1","294"
"141938","Hs","T154825-PDE4D","hgnc_data_mat.csv","2018-06-15 02:06:39","0.050","1000","2000","600 1","294"
"141939","Hs","T154826-PDE4D","hgnc_data_mat.csv","2018-06-18 08:06:10","0.050","1000","2000","600 1","294"
"141940","Hs","T154827-PDE4D","hgnc_data_mat.csv","2018-06-11 22:08:25","0.050","1000","2000","600 1","294"
"141941","Hs","T154828-PDE4D","hgnc_data_mat.csv","2018-06-17 12:05:38","0.050","1000","2000","600 1","294"
"141942","Hs","T154829-PDE4D","hgnc_data_mat.csv","2018-06-14 14:08:48","0.050","1000","2000","600 1","294"
"141943","Hs","T154830-PDE4D","hgnc_data_mat.csv","2018-06-14 14:09:24","0.050","1000","2000","600 1","294"
"141944","Hs","T154831-PDE4D","hgnc_data_mat.csv","2018-06-14 00:06:58","0.050","1000","2000","600 1","294"
"141945","Hs","T154833-PDE4D","hgnc_data_mat.csv","2018-06-13 16:06:52","0.050","1000","2000","600 1","294"
"141946","Hs","T154835-PDE4D","hgnc_data_mat.csv","2018-06-13 02:06:14","0.050","1000","2000","600 1","294"
"141947","Hs","T154836-PDE4D","hgnc_data_mat.csv","2018-06-13 04:06:44","0.050","1000","2000","600 1","294"
"141948","Hs","T154865-PDE4D","hgnc_data_mat.csv","2018-06-18 20:06:42","0.050","1000","2000","600 1","294"
"141949","Hs","T154866-PDE4D","hgnc_data_mat.csv","2018-06-13 20:07:52","0.050","1000","2000","600 1","294"
"141950","Hs","T154867-PDE4D","hgnc_data_mat.csv","2018-06-14 16:05:29","0.050","1000","2000","600 1","294"
"141951","Hs","T154868-PDE4D","hgnc_data_mat.csv","2018-06-14 06:05:35","0.050","1000","2000","600 1","294"
"141952","Hs","T154869-PDE4D","hgnc_data_mat.csv","2018-06-15 14:06:05","0.050","1000","2000","600 1","294"
"141953","Hs","T154870-PDE4D","hgnc_data_mat.csv","2018-06-13 02:06:47","0.050","1000","2000","600 1","294"
"141954","Hs","T154875-PDE4D","hgnc_data_mat.csv","2018-06-16 00:06:13","0.050","1000","2000","600 1","294"
"141955","Hs","T154876-PDE4D","hgnc_data_mat.csv","2018-06-17 12:06:07","0.050","1000","2000","600 1","294"
"141956","Hs","T154877-PDE4D","hgnc_data_mat.csv","2018-06-12 22:08:07","0.050","1000","2000","600 1","294"
"141957","Hs","T154878-PDE4D","hgnc_data_mat.csv","2018-06-13 08:08:38","0.050","1000","2000","600 1","294"
"141958","Hs","T154879-PDE4D","hgnc_data_mat.csv","2018-06-16 00:06:53","0.050","1000","2000","600 1","294"
"141959","Hs","T154880-PDE4D","hgnc_data_mat.csv","2018-06-19 04:05:34","0.050","1000","2000","600 1","294"
"141960","Hs","T154883-PDE4D","hgnc_data_mat.csv","2018-06-14 18:07:39","0.050","1000","2000","600 1","294"
"141961","Hs","T154884-PDE4D","hgnc_data_mat.csv","2018-06-19 22:05:43","0.050","1000","2000","600 1","294"
"141962","Hs","T154894-PDE4D","hgnc_data_mat.csv","2018-06-15 08:06:09","0.050","1000","2000","600 1","294"
"141963","Hs","T154895-PDE4D","hgnc_data_mat.csv","2018-06-13 14:10:03","0.050","1000","2000","600 1","294"
"141964","Hs","T154896-PDE4D","hgnc_data_mat.csv","2018-06-14 20:06:08","0.050","1000","2000","600 1","294"
"141965","Hs","T154897-PDE4D","hgnc_data_mat.csv","2018-06-15 02:07:12","0.050","1000","2000","600 1","294"
"141966","Hs","T154898-PDE4D","hgnc_data_mat.csv","2018-06-14 12:06:17","0.050","1000","2000","600 1","294"
"141967","Hs","T154899-PDE4D","hgnc_data_mat.csv","2018-06-13 10:08:46","0.050","1000","2000","600 1","294"
"141968","Hs","T154900-PDE4D","hgnc_data_mat.csv","2018-06-14 08:06:15","0.050","1000","2000","600 1","294"
"141969","Hs","T154901-PDE4D","hgnc_data_mat.csv","2018-06-14 04:05:41","0.050","1000","2000","600 1","294"
"141970","Hs","T154902-PDE4D","hgnc_data_mat.csv","2018-06-14 20:06:38","0.050","1000","2000","600 1","294"
"141971","Hs","T154907-PDE4D","hgnc_data_mat.csv","2018-06-16 20:06:22","0.050","1000","2000","600 1","294"
"141972","Hs","T154908-PDE4D","hgnc_data_mat.csv","2018-06-15 16:05:49","0.050","1000","2000","600 1","294"
"141973","Hs","T154910-PDE4D","hgnc_data_mat.csv","2018-06-15 18:06:41","0.050","1000","2000","600 1","294"
"141974","Hs","T154911-PDE4D","hgnc_data_mat.csv","2018-06-15 14:06:37","0.050","1000","2000","600 1","294"
"141975","Hs","T154912-PDE4D","hgnc_data_mat.csv","2018-06-13 22:06:35","0.050","1000","2000","600 1","294"
"141976","Hs","T154913-PDE4D","hgnc_data_mat.csv","2018-06-15 02:07:45","0.050","1000","2000","600 1","294"
"141977","Hs","T154919-PDE4D","hgnc_data_mat.csv","2018-06-14 16:06:01","0.050","1000","2000","600 1","294"
"141978","Hs","T154920-PDE4D","hgnc_data_mat.csv","2018-06-13 04:07:19","0.050","1000","2000","600 1","294"
"141979","Hs","T154921-PDE4D","hgnc_data_mat.csv","2018-06-17 14:05:33","0.050","1000","2000","600 1","294"
"141980","Hs","T154925-PDE4D","hgnc_data_mat.csv","2018-06-15 18:07:11","0.050","1000","2000","600 1","294"
"141981","Hs","T154926-PDE4D","hgnc_data_mat.csv","2018-06-15 16:06:38","0.050","1000","2000","600 1","294"
"141982","Hs","T154927-PDE4D","hgnc_data_mat.csv","2018-06-13 04:07:53","0.050","1000","2000","600 1","294"
"141983","Hs","T154929-PDE4D","hgnc_data_mat.csv","2018-06-16 02:06:03","0.050","1000","2000","600 1","294"
"141984","Hs","T154930-PDE4D","hgnc_data_mat.csv","2018-06-15 20:06:24","0.050","1000","2000","600 1","294"
"141985","Hs","T154932-PDE4D","hgnc_data_mat.csv","2018-06-14 04:06:14","0.050","1000","2000","600 1","294"
"141986","Hs","T154939-PDE4D","hgnc_data_mat.csv","2018-06-14 06:06:08","0.050","1000","2000","600 1","294"
"141987","Hs","T201010-XIST","hgnc_data_mat.csv","2018-06-16 14:05:36","0.050","1000","2000","600 1","294"
"141988","Hs","T201012-XIST","hgnc_data_mat.csv","2018-06-16 22:06:12","0.050","1000","2000","600 1","294"
"141989","Hs","T201013-XIST","hgnc_data_mat.csv","2018-06-17 04:05:35","0.050","1000","2000","600 1","294"
"141990","Hs","T201014-XIST","hgnc_data_mat.csv","2018-06-15 04:07:47","0.050","1000","2000","600 1","294"
"141991","Hs","T201015-XIST","hgnc_data_mat.csv","2018-06-17 18:06:00","0.050","1000","2000","600 1","294"
"141992","Hs","T201016-XIST","hgnc_data_mat.csv","2018-06-15 00:06:48","0.050","1000","2000","600 1","294"
"141993","Hs","T201018-XIST","hgnc_data_mat.csv","2018-06-13 14:10:42","0.050","1000","2000","600 1","294"
"141994","Hs","T201021-XIST","hgnc_data_mat.csv","2018-06-14 10:07:34","0.050","1000","2000","600 1","294"
"141995","Hs","T201022-XIST","hgnc_data_mat.csv","2018-06-14 00:07:40","0.050","1000","2000","600 1","294"
"141996","Hs","T201023-XIST","hgnc_data_mat.csv","2018-06-18 16:05:38","0.050","1000","2000","600 1","294"
"141997","Hs","T201024-XIST","hgnc_data_mat.csv","2018-06-15 22:05:40","0.050","1000","2000","600 1","294"
"141998","Hs","T201025-XIST","hgnc_data_mat.csv","2018-06-17 08:05:41","0.050","1000","2000","600 1","294"
"141999","Hs","T201026-XIST","hgnc_data_mat.csv","2018-06-17 12:06:37","0.050","1000","2000","600 1","294"
"142000","Hs","T201027-XIST","hgnc_data_mat.csv","2018-06-16 16:06:35","0.050","1000","2000","600 1","294"
"142001","Hs","T201028-XIST","hgnc_data_mat.csv","2018-06-19 02:05:34","0.050","1000","2000","600 1","294"
"142002","Hs","T201029-XIST","hgnc_data_mat.csv","2018-06-13 18:07:32","0.050","1000","2000","600 1","294"
"142003","Hs","T201030-XIST","hgnc_data_mat.csv","2018-06-20 16:05:47","0.050","1000","2000","600 1","294"
"142004","Hs","T201031-XIST","hgnc_data_mat.csv","2018-06-18 18:05:38","0.050","1000","2000","600 1","294"
"142005","Hs","T201032-XIST","hgnc_data_mat.csv","2018-06-16 04:06:08","0.050","1000","2000","600 1","294"
"142006","Hs","T201034-XIST","hgnc_data_mat.csv","2018-06-15 02:08:19","0.050","1000","2000","600 1","294"
"142007","Hs","T201035-XIST","hgnc_data_mat.csv","2018-06-14 16:06:37","0.050","1000","2000","600 1","294"
"142008","Hs","T201036-XIST","hgnc_data_mat.csv","2018-06-16 06:06:04","0.050","1000","2000","600 1","294"
"142009","Hs","T201037-XIST","hgnc_data_mat.csv","2018-06-17 00:05:49","0.050","1000","2000","600 1","294"
"142010","Hs","T201038-XIST","hgnc_data_mat.csv","2018-06-16 20:07:00","0.050","1000","2000","600 1","294"
"142011","Hs","T201039-XIST","hgnc_data_mat.csv","2018-06-15 08:06:43","0.050","1000","2000","600 1","294"
"142012","Hs","T201040-XIST","hgnc_data_mat.csv","2018-06-15 14:07:12","0.050","1000","2000","600 1","294"
"142013","Hs","T201041-XIST","hgnc_data_mat.csv","2018-06-19 00:06:12","0.050","1000","2000","600 1","294"
"142014","Hs","T201042-XIST","hgnc_data_mat.csv","2018-06-14 00:08:17","0.050","1000","2000","600 1","294"
"142015","Hs","T201043-XIST","hgnc_data_mat.csv","2018-06-14 04:06:53","0.050","1000","2000","600 1","294"
"142016","Hs","T201044-XIST","hgnc_data_mat.csv","2018-06-16 14:06:07","0.050","1000","2000","600 1","294"
"142017","Hs","T201045-XIST","hgnc_data_mat.csv","2018-06-17 16:05:40","0.050","1000","2000","600 1","294"
"142018","Hs","T201046-XIST","hgnc_data_mat.csv","2018-06-16 08:05:38","0.050","1000","2000","600 1","294"
"142019","Hs","T201049-XIST","hgnc_data_mat.csv","2018-06-14 16:07:17","0.050","1000","2000","600 1","294"
"142020","Hs","T201050-XIST","hgnc_data_mat.csv","2018-06-15 06:06:07","0.050","1000","2000","600 1","294"
"142021","Hs","T201051-XIST","hgnc_data_mat.csv","2018-06-17 04:06:10","0.050","1000","2000","600 1","294"
"142022","Hs","T201066-XIST","hgnc_data_mat.csv","2018-06-16 06:06:37","0.050","1000","2000","600 1","294"
"142023","Hs","T201067-XIST","hgnc_data_mat.csv","2018-06-16 12:05:44","0.050","1000","2000","600 1","294"
"142024","Hs","T201068-XIST","hgnc_data_mat.csv","2018-06-23 14:05:45","0.050","1000","2000","600 1","294"
"142025","Hs","T201069-XIST","hgnc_data_mat.csv","2018-06-14 20:07:16","0.050","1000","2000","600 1","294"
"142026","Hs","T201070-XIST","hgnc_data_mat.csv","2018-06-14 16:07:57","0.050","1000","2000","600 1","294"
"142027","Hs","T201071-XIST","hgnc_data_mat.csv","2018-06-17 08:06:18","0.050","1000","2000","600 1","294"
"142028","Hs","T201072-XIST","hgnc_data_mat.csv","2018-06-16 22:06:44","0.050","1000","2000","600 1","294"
"142029","Hs","T201073-XIST","hgnc_data_mat.csv","2018-06-18 14:06:09","0.050","1000","2000","600 1","294"
"142030","Hs","T201074-XIST","hgnc_data_mat.csv","2018-06-16 10:06:00","0.050","1000","2000","600 1","294"
"142031","Hs","T201075-XIST","hgnc_data_mat.csv","2018-06-15 16:07:28","0.050","1000","2000","600 1","294"
"142032","Hs","T201076-XIST","hgnc_data_mat.csv","2018-06-16 22:07:14","0.050","1000","2000","600 1","294"
"142033","Hs","T201077-XIST","hgnc_data_mat.csv","2018-06-14 14:11:53","0.050","1000","2000","600 1","294"
"142034","Hs","T201078-XIST","hgnc_data_mat.csv","2018-06-15 16:08:07","0.050","1000","2000","600 1","294"
"142035","Hs","T201079-XIST","hgnc_data_mat.csv","2018-06-16 18:05:46","0.050","1000","2000","600 1","294"
"142036","Hs","T201080-XIST","hgnc_data_mat.csv","2018-06-15 00:07:27","0.050","1000","2000","600 1","294"
"142037","Hs","T201081-XIST","hgnc_data_mat.csv","2018-06-17 02:05:33","0.050","1000","2000","600 1","294"
"142038","Hs","T201156-XIST","hgnc_data_mat.csv","2018-06-19 04:06:10","0.050","1000","2000","600 1","294"
"142039","Hs","T201157-XIST","hgnc_data_mat.csv","2018-06-14 14:12:31","0.050","1000","2000","600 1","294"
"142040","Hs","T155401-MAP1B","hgnc_data_mat.csv","2018-06-16 06:07:10","0.050","1000","2000","600 1","294"
"142041","Hs","T155402-MAP1B","hgnc_data_mat.csv","2018-06-15 00:08:02","0.050","1000","2000","600 1","294"
"142042","Hs","T155403-MAP1B","hgnc_data_mat.csv","2018-06-17 16:06:13","0.050","1000","2000","600 1","294"
"142043","Hs","T155404-MAP1B","hgnc_data_mat.csv","2018-06-18 16:06:19","0.050","1000","2000","600 1","294"
"142044","Hs","T155407-MAP1B","hgnc_data_mat.csv","2018-06-15 22:06:15","0.050","1000","2000","600 1","294"
"142045","Hs","T155408-MAP1B","hgnc_data_mat.csv","2018-06-16 18:06:25","0.050","1000","2000","600 1","294"
"142046","Hs","T155409-MAP1B","hgnc_data_mat.csv","2018-06-17 20:05:37","0.050","1000","2000","600 1","294"
"142047","Hs","T155410-MAP1B","hgnc_data_mat.csv","2018-06-16 06:07:42","0.050","1000","2000","600 1","294"
"142048","Hs","T155411-MAP1B","hgnc_data_mat.csv","2018-06-20 10:05:45","0.050","1000","2000","600 1","294"
"142049","Hs","T155412-MAP1B","hgnc_data_mat.csv","2018-06-21 04:05:39","0.050","1000","2000","600 1","294"
"142050","Hs","T155439-MAP1B","hgnc_data_mat.csv","2018-06-21 02:05:33","0.050","1000","2000","600 1","294"
"142051","Hs","T155440-MAP1B","hgnc_data_mat.csv","2018-06-14 22:07:02","0.050","1000","2000","600 1","294"
"142052","Hs","T155441-MAP1B","hgnc_data_mat.csv","2018-06-16 14:06:38","0.050","1000","2000","600 1","294"
"142053","Hs","T155442-MAP1B","hgnc_data_mat.csv","2018-06-19 22:06:30","0.050","1000","2000","600 1","294"
"142054","Hs","T155443-MAP1B","hgnc_data_mat.csv","2018-06-17 00:06:25","0.050","1000","2000","600 1","294"
"142055","Hs","T155444-MAP1B","hgnc_data_mat.csv","2018-06-18 20:07:35","0.050","1000","2000","600 1","294"
"142056","Hs","T155445-MAP1B","hgnc_data_mat.csv","2018-06-16 22:07:46","0.050","1000","2000","600 1","294"
"142057","Hs","T155447-MAP1B","hgnc_data_mat.csv","2018-06-18 04:06:02","0.050","1000","2000","600 1","294"
"142058","Hs","T155448-MAP1B","hgnc_data_mat.csv","2018-06-14 10:08:16","0.050","1000","2000","600 1","294"
"142059","Hs","T155449-MAP1B","hgnc_data_mat.csv","2018-06-18 16:06:54","0.050","1000","2000","600 1","294"
"142060","Hs","T155450-MAP1B","hgnc_data_mat.csv","2018-06-18 02:06:47","0.050","1000","2000","600 1","294"
"142061","Hs","T155451-MAP1B","hgnc_data_mat.csv","2018-06-17 12:07:07","0.050","1000","2000","600 1","294"
"142062","Hs","T155453-MAP1B","hgnc_data_mat.csv","2018-06-19 00:06:45","0.050","1000","2000","600 1","294"
"142063","Hs","T155454-MAP1B","hgnc_data_mat.csv","2018-06-19 16:05:46","0.050","1000","2000","600 1","294"
